9,0,-3.53090904581200012e-06,0.00000000000000000e+00
9,1,1.86697747759236001e-06,8.10427424849240961e-08
9,2,1.92781065688753012e-06,-1.38756261931307999e-06
9,3,-1.99242389921462984e-06,2.20175429671184993e-06
9,4,-1.88442898977504990e-06,-1.42579465072462995e-06
9,5,-1.56252714097928005e-06,-3.52468129042358000e-06
9,6,-2.12719858138384016e-06,-3.00261256805840008e-06
9,7,-3.91482387530064977e-06,-1.06883874182924003e-07
9,8,-1.31198123151744003e-06,-2.20345426972816985e-06
9,9,-9.38199795809300033e-07,2.48813970379409008e-06
10,0,-1.06929570807354000e-06,0.00000000000000000e+00
10,1,8.41600177453627991e-07,-9.54071212915096990e-07
10,2,3.57243824774466989e-07,-2.65112419377802009e-07
10,3,4.84198912540399005e-07,6.68837096488516035e-07
10,4,-3.57297054041999980e-06,1.57891392885248991e-06
10,5,6.99701528932102037e-07,-3.14579343268153003e-07
10,6,-1.27292094284050007e-07,-2.09529720810627988e-06
10,7,-3.99864454413244031e-06,-9.10748145843402002e-07
10,8,-3.55943587407989011e-06,2.84885123302080013e-06
10,9,-4.75315247709835996e-06,-5.15473747900404000e-08
10,10,9.47930299116786962e-07,-1.71939347821438008e-06
11,0,-8.85208615166062003e-07,0.00000000000000000e+00
11,1,-1.94626204683324988e-08,6.14245417357704961e-07
11,2,6.99522385344551009e-07,-1.96804518850692980e-06
11,3,4.08418865334150010e-07,7.36265619259219985e-07
11,4,-1.08676953065587002e-06,2.19087149574071983e-06
11,5,5.03211023269139977e-08,2.58802411427558011e-06
11,6,5.24336662166266966e-07,-1.36700015989947005e-06
11,7,-8.45289573632761968e-08,-2.84109830433909014e-06
11,8,-2.09527880248642016e-06,-3.82944795394581977e-07
11,9,-2.33487426215561001e-06,2.52636082222906983e-07
11,10,-4.68058910136430959e-06,-1.73631948232556998e-07
11,11,-2.88880400859038018e-06,-1.74640011885084007e-06
12,0,-2.01226051734885985e-06,0.00000000000000000e+00
12,1,-7.06875757264795947e-07,1.64778980167219993e-06
12,2,-1.05210212327951995e-07,1.50781740289942999e-06
12,3,8.55707577212029052e-07,-4.05895500997700017e-06
12,4,8.13015295507438052e-07,-3.44606978433129989e-07
12,5,2.12951488074673993e-10,8.93626105124936031e-07
12,6,1.08906869036245007e-06,5.45246577132863007e-07
12,7,2.14000056972224985e-06,-9.67552257143057075e-07
12,8,3.98569816237522990e-07,-2.20653400342541993e-06
12,9,-1.34518354588944005e-06,1.09502481890218001e-06
12,10,-3.07547946778275986e-06,-1.27393507948480998e-06
12,11,-9.81826679468735931e-07,-3.28459319929947979e-07
12,12,3.02761261438325006e-07,1.24689401644202009e-06
13,0,2.56486274984743007e-07,0.00000000000000000e+00
13,1,1.35445985893917995e-06,-7.66639989602829035e-08
13,2,-3.42523894951530010e-06,3.83961002911709988e-07
13,3,-4.33341597641943994e-07,-1.45631076066849005e-06
13,4,7.77268056729159009e-07,-5.81923470387472998e-07
13,5,-1.18635044270644008e-06,1.02133699024702996e-06
13,6,-2.76767366260447004e-08,1.38423797101229004e-06
13,7,-1.62131874442317990e-07,-6.72668060721579961e-07
13,8,-2.92282511180535991e-07,-1.21052496073078997e-06
13,9,-1.69928327872483011e-07,5.27500875333564992e-07
13,10,-6.74304689505589955e-07,4.52861698498086990e-07
13,11,-1.30569719161679004e-06,4.39046320942833004e-07
13,12,-5.74383411901503013e-07,-1.52235165963216007e-06
13,13,2.49941396926021986e-06,-2.66879665170146017e-06
14,0,4.92253752928671024e-07,0.00000000000000000e+00
14,1,5.65427490571174012e-07,-6.82106047328512959e-07
14,2,3.64418873352957006e-07,3.55211442709504025e-07
14,3,5.57890937582026023e-07,1.67998975682671005e-07
14,4,-3.90525130814492012e-07,-2.58206347169497991e-06
14,5,-7.82388329924159989e-07,-2.15999471406792009e-07
14,6,-6.09617744605764027e-07,1.86228331696210003e-06
14,7,-5.15427012020841051e-07,1.16151060810632991e-06
14,8,3.06147763632193003e-07,4.41468860065623020e-07
14,9,8.05104140402023051e-08,-1.63803664061032002e-06
14,10,-7.78211989707419994e-07,5.93032829209870997e-07
14,11,-1.92851195690219004e-06,1.93721987644989007e-06
